"www.jobboardsecrets.com","2","/category/job-board-software/"
"jerichohr.postings.com","1","/24405/jobs/other/ui-angular-developer-reston-va-20190/85348"
"www.poferrymasters.com","1","/careers/vacancy-edi-support-analyst"
"hexagonmining.com","4","/company/careers/featured-jobs/product-manager-underground-technology"
"pressdemocrat.jobboard.recruitology.com","1","/company/redwood-coast-regional-center-7671/job/network-administrator-assistant-in-ukiah-ca-spt6mwrwvgmzccxllanrjaklqm15ow/"
"smartmat.com","1","/jobs/senior_software_developer.php"
"xray-delta.com","1","/2012/01/08/career-opportunities-from-big-data/"
"www.horizoncore.com","1","/career-job-sr-laravel-developer"
"trytechnics.com","2","/careers-computer-technology/"
"europeansting.com","1","/2013/09/18/job-vacancy-data-reveal-better-prospects-for-britain-stagnation-in-eurozone/"
"myfuture.com","1","/career/building-a-career-network"
"www.globalization-partners.com","5","/about-us/careers/devops-engineer/"
"www.globalmyindustry.com","2","/listings/softwaredbaqa/career-in-it-young-adults-and-veterans-wanted/"
"checklist.com","1","/jobs/react-js-developer/"
"www.selecthub.com","9","/field-service-software/jobber/"
"boma.selectleaders.com","1","/job/143857/sr-analyst-associate-investments/"
"johnsoncontrols.referrals.selectminds.com","10","/jobs/cfs-jr-statutory-analyst-98338"
"www.futuremind.com","1","/career/python-django-developer"
"www.hartleypeople.com","1","/job/business-systems-analyst-waterford/"
"jobs.hatch.com","6","/job/Gurgaon-BI-Report-Developer-Hary/673175100/"
"www.565media.com","1","/jobs/digital-media-analyst/"
"hired.com","1490","/job/14212-system-hardware-analyst-iii-information-services"
"www.malayaliclassifieds.com","1","/category/jobs/data-entry-back-office"
"pykih.com","2","/jobs-react-developer/20191221/"
"prosperointegrated.com","1","/jobs/crestron-programmer-vacancy-london"
"www.eventtemple.com","1","/careers/software-developer/"
"adagetechnologies.com","2","/careers-net-developers/"
"jobs.delibr.com","1","/jobs/957603-full-stack-developer"
"jobs.messinagroupinc.com","3","/job/data-entry-clerk-a0k1s00000kgm4puah/"
"www.spearheadstudios.com","1","/careers/junior-back-end-developer/"
"www.spectranetix.com","1","/job-sub-category/computer/"
"www.civo.com","1","/careers/web-developer"
"moseslegal.com","3","/jobs/life-science-technology-transactions-attorney-silicon-valley/"
"www.fabrick.com","2","/company/careers/frontend-developer"
"nativapps.com","3","/jobs/backend-developer/"
"quicktempjobs.com","2","/job/data-entry-clerk-work-from-home/"
"www.getapp.com","11","/hr-employee-management-software/a/alongside/compare/jobboardhq/"
"jobs.medianama.com","18","/job/1244/web-development-software-development-manager-at-cosmos-creative-services/"
"www.theprogressnews.com","1","/classifieds/job/position-opening-the-clearfield-county-career-and-technology-center-is/ad_41546927-7728-5b10-b39a-01adbe4b15e5.html"
"graphic-design.thecreativeloft.com","1","/graphic-design/jobs/web-designer-12"
"www.ceragon.com","2","/about-ceragon/careers/junior-experienced-real-time-embedded-software-engineer-ff-71c"
"www.testworksgroup.com","1","/careers/systems-engineer-software/"
"teswesm.com","6","/jobs-view/fiverivers-technologies-jobs-for-full-stack-developer-on-lahore-based"
"www.taylornlacey.com","1","/2016/06/career-tips-engineering-networking-like.html"
"ll-j.com","1","/jobs/in-house-commercial-technology-legal-counsel-london/11750-1/"
"www.insentis.com","1","/en/career/management-consultant-it-technology"
"www.mapway.com","1","/about-mapway-app-developers/job-vacancies/"
"www.gupshupstudy.com","2","/job/iit-kanpur-recruitment-2016--5-project-technician-amp--assistant-project-manager-vacancy-in-indian-institute-of-technology--last-date-15-june/3534"
"www.fprnradio.com","1","/jobs-data-for-june-could-show-strong-rehiring-ahead-of-the-latest-virus-wave.html"
"qiigo.com","2","/about-us/careers/digital-marketing-analyst/"
"wpstatistics8-dot-be8website.appspot.com","1","/careers/icon-career-technology/"
"weareabstrakt.com","1","/careers/mid-weight-developer"
"pmdtec.com","1","/en/company/careers/senior-software-engineer-m-f-d-for-algorithm-development-for-3d-cameras/"
"systemonex.com","3","/career/etl-dba-developer-job-in-richmond/"
"www.veteranjobsite.com","9","/job/p-aws-devops-engineer-l-gaithersburg-md-jobs.html"
"www.samespace.com","3","/careers/openings/backend-engineer/"
"www.staffco.com","2","/jobs/georgia/apply/-clerical-data-entry"
"newsroom.nagel-group.com","1","/categories/career-in-logistics/data-and-facts-warehouse-germany-151216.html"
"jobs.alpiq.com","2","/job/Olten-Senior-Java-Developer/622030601/"
"tivever.webcindario.com","2","/jobol/corel-draw-x4-software-free-download-with-serial-number.php"
"www.seoclerks.com","45","/job/Article-Writing/67429/Technical-writing-Technology-writing"
"searcheuropeanjobs.com","15","/jobs/frontend-developer/"
"www.soutechventures.com","1","/career-tips-ways-to-earn-money-as-a-front-end-developer/"
"equitystaffing.com","2","/job-seekers/legal-contract-analyst-iv-chicago-il-job-008397"
"jobs.libbey.com","1","/job/Toledo-Consultant%2C-Business-Technology-Solutions-OH-43604/683562300/"
"www.akselera.com","1","/careers/management-consultant-within-public-sector-and-welfare-technology/"
"itjobs.cancercenter.com","2","/qlik-sense-developer/job/12802771"
"www.paperpk4u.com","21","/jobdetail-30429-Comsats-Institute-Of-Information-Technology"
"portal.apcinc.com","2","/Jobs/Information-Technology"
"careers.zenrobotics.com","1","/jobs/151899-software-generalist"
"jobs.daimler.com","11","/job/259862/ui-software-development-architect.html"
"www.1001remotejobs.com","17","/job/40624/software-engineer-backend"
"www.dsjglobal.com","5","/job/global-category-lead-infrastructure-and-core-technology"
"sperosolutions.com","1","/jobs/category/engineering--softwarehardware/"
"jobs.coutts.com","1","/jobs/5669696-wealth-analyst"
"www.informationweek.com","1","/big-data/careers-in-2018-tips-from-a-top-analytics-recruiter/d/d-id/1331013"
"jobs.medtronic.com","6","/jobs/assoc-it-developer-75653"
"www.hellolittleton.com","1","/jobs/computer-internet"
"www.eventbrite.com","2","/e/career-event-fashion-institute-of-technology-students-2020-graduates-tickets-120271534397"
"www.cel.com","1","/careers/softwareengineer/"
"www.vineresources.com","95","/jobs/android-developer-3"
"www.mathworks.com","2","/company/jobs/teams-roles/informationtechnology.html"
"careers.jetblue.com","7","/job/Dania-Beach-Junior-Analyst-Data-%28JetBlue-Travel-Products%29-FL-33004/683189500/"
"jobs.luxottica.com","2","/EyeMed%20Vision%20Care/job/Mason-EyeMed-Analyst-Business-Data-%28Payment-Integrity%29-OH-45040/577990001/"
"www.popcornapps.com","1","/careers/salesforce-developer/"
"www.aptitudesoftware.com","1","/jobs/business-analyst-with-documentation-background/"
"r4sales.com","7","/jobs/part-time-jobs/part-time-home-based-offline-online-data-entry-jobs_i254863"
"careers.advancedgroup.com","4","/job/10445/Senior-SAS-Programmer"
"careers.jsginc.com","19","/en-US/job/analyst/J3Q15R6ST6G9DCPV35B"
"www.cssxperts.com","1","/jobs/web-designer/"
"www.j2eecrossing.com","1","/jobs/q-j2ee-developer.-jobs.html"
"featuredemployer.jacksonville.com","3","/company/florida-state-college-162277/job/compensation-and-classification-analyst-2020188-in-jacksonville-fl-h06psphn1fs2rocv3aimw19ovt0wj8/"
"logictran.com","2","/careers/careers-at-software-development/"
"www.ixpdata.com","1","/ixp-data/job-at-ixp-data/"
"www.infiot.com","3","/careers/software-cloud-infrastructure-engineer/"
"moralrecruit.com","3","/job/software-engineer-android/"
"www.modis.com","64","/en-be/job-seekers/job/ans/lead-software-engineer-h-f/59587/"
"www.abtrac.com","2","/job-costing-software-features"
"academic-pool.com","1","/en/jobs/it-engineering/job/48-java-developer-germany"
"www.firstpro360.com","109","/job/accounting-analyst-cpa-or-cpa-track/"
"bim360resources.autodesk.com","1","/safer-with-technology/jobsite-safety"
"www.telestax.com","1","/job/senior-software-engineer-voice/"
"www.ascenderhcm.com","2","/career/senior-product-analyst-hcm-id-1493/"
"atr.com","7","/career-opportunities/business-analysts/"
